Dataset,Missingness Ratio,Mechanism,Iteration,ROC-AUC Score,Impute,precision,recall,sensitivity,specificity,ppv,npv,f1
open_ml_breast_cancer,0.2,MNAR,9,0.8042467718794836,XGBagging,0.75,0.3529411764705882,0.3529411764705882,0.951219512195122,0.75,0.78,0.48
open_ml_breast_cancer,0.2,MNAR,10,0.7701578192252512,XGBagging,0.9166666666666666,0.6470588235294118,0.6470588235294118,0.975609756097561,0.9166666666666666,0.8695652173913043,0.7586206896551724
open_ml_breast_cancer,0.3,MCAR,1,0.7834146341463414,XGBagging,0.9,0.5294117647058824,0.5294117647058824,0.975609756097561,0.9,0.8333333333333334,0.6666666666666667
open_ml_breast_cancer,0.3,MCAR,2,0.7625824964131994,XGBagging,0.9,0.5294117647058824,0.5294117647058824,0.975609756097561,0.9,0.8333333333333334,0.6666666666666667
open_ml_breast_cancer,0.3,MCAR,3,0.7771018651362984,XGBagging,0.7272727272727273,0.4705882352941176,0.4705882352941176,0.926829268292683,0.7272727272727273,0.8085106382978723,0.5714285714285714
open_ml_breast_cancer,0.3,MCAR,4,0.8023529411764706,XGBagging,0.8888888888888888,0.4705882352941176,0.4705882352941176,0.975609756097561,0.8888888888888888,0.8163265306122449,0.6153846153846153
open_ml_breast_cancer,0.3,MCAR,5,0.7707890961262553,XGBagging,0.8,0.4705882352941176,0.4705882352941176,0.951219512195122,0.8,0.8125,0.5925925925925927
open_ml_breast_cancer,0.3,MCAR,6,0.7569010043041607,XGBagging,0.875,0.4117647058823529,0.4117647058823529,0.975609756097561,0.875,0.8,0.56
open_ml_breast_cancer,0.3,MCAR,7,0.8137159253945481,XGBagging,0.8571428571428571,0.7058823529411765,0.7058823529411765,0.951219512195122,0.8571428571428571,0.8863636363636364,0.7741935483870968
open_ml_breast_cancer,0.3,MCAR,8,0.8212912482065997,XGBagging,1.0,0.4705882352941176,0.4705882352941176,1.0,1.0,0.82,0.6399999999999999
open_ml_breast_cancer,0.3,MCAR,9,0.8118220946915351,XGBagging,0.9166666666666666,0.6470588235294118,0.6470588235294118,0.975609756097561,0.9166666666666666,0.8695652173913043,0.7586206896551724
open_ml_breast_cancer,0.3,MCAR,10,0.8099282639885221,XGBagging,0.8888888888888888,0.4705882352941176,0.4705882352941176,0.975609756097561,0.8888888888888888,0.8163265306122449,0.6153846153846153
open_ml_breast_cancer,0.3,MAR,1,0.7764705882352942,XGBagging,0.75,0.5294117647058824,0.5294117647058824,0.926829268292683,0.75,0.8260869565217391,0.6206896551724139
open_ml_breast_cancer,0.3,MAR,2,0.7430129124820659,XGBagging,0.7333333333333333,0.6470588235294118,0.6470588235294118,0.902439024390244,0.7333333333333333,0.8604651162790697,0.6875
open_ml_breast_cancer,0.3,MAR,3,0.807403156384505,XGBagging,0.7857142857142857,0.6470588235294118,0.6470588235294118,0.926829268292683,0.7857142857142857,0.8636363636363636,0.7096774193548386
open_ml_breast_cancer,0.3,MAR,4,0.7815208034433285,XGBagging,0.75,0.5294117647058824,0.5294117647058824,0.926829268292683,0.75,0.8260869565217391,0.6206896551724139
open_ml_breast_cancer,0.3,MAR,5,0.7777331420373027,XGBagging,0.7272727272727273,0.4705882352941176,0.4705882352941176,0.926829268292683,0.7272727272727273,0.8085106382978723,0.5714285714285714
open_ml_breast_cancer,0.3,MAR,6,0.805509325681492,XGBagging,0.9,0.5294117647058824,0.5294117647058824,0.975609756097561,0.9,0.8333333333333334,0.6666666666666667
open_ml_breast_cancer,0.3,MAR,7,0.7480631276901004,XGBagging,0.9,0.5294117647058824,0.5294117647058824,0.975609756097561,0.9,0.8333333333333334,0.6666666666666667
open_ml_breast_cancer,0.3,MAR,8,0.7404878048780488,XGBagging,0.8333333333333334,0.5882352941176471,0.5882352941176471,0.951219512195122,0.8333333333333334,0.8478260869565217,0.6896551724137931
open_ml_breast_cancer,0.3,MAR,9,0.7670014347202295,XGBagging,0.9,0.5294117647058824,0.5294117647058824,0.975609756097561,0.9,0.8333333333333334,0.6666666666666667
open_ml_breast_cancer,0.3,MAR,10,0.7998278335724535,XGBagging,0.8181818181818182,0.5294117647058824,0.5294117647058824,0.951219512195122,0.8181818181818182,0.8297872340425532,0.6428571428571428
open_ml_breast_cancer,0.3,MNAR,1,0.7752080344332855,XGBagging,1.0,0.4117647058823529,0.4117647058823529,1.0,1.0,0.803921568627451,0.5833333333333334
open_ml_breast_cancer,0.3,MNAR,2,0.8257101865136298,XGBagging,0.8888888888888888,0.4705882352941176,0.4705882352941176,0.975609756097561,0.8888888888888888,0.8163265306122449,0.6153846153846153
open_ml_breast_cancer,0.3,MNAR,3,0.732912482065997,XGBagging,0.9090909090909092,0.5882352941176471,0.5882352941176471,0.975609756097561,0.9090909090909092,0.851063829787234,0.7142857142857143
open_ml_breast_cancer,0.3,MNAR,4,0.8294978479196556,XGBagging,1.0,0.4117647058823529,0.4117647058823529,1.0,1.0,0.803921568627451,0.5833333333333334
open_ml_breast_cancer,0.3,MNAR,5,0.7442754662840747,XGBagging,0.8571428571428571,0.3529411764705882,0.3529411764705882,0.975609756097561,0.8571428571428571,0.7843137254901961,0.5
open_ml_breast_cancer,0.3,MNAR,6,0.7638450502152082,XGBagging,0.875,0.4117647058823529,0.4117647058823529,0.975609756097561,0.875,0.8,0.56
open_ml_breast_cancer,0.3,MNAR,7,0.809296987087518,XGBagging,0.8,0.2352941176470588,0.2352941176470588,0.975609756097561,0.8,0.7547169811320755,0.3636363636363636
open_ml_breast_cancer,0.3,MNAR,8,0.7707890961262553,XGBagging,0.8,0.4705882352941176,0.4705882352941176,0.951219512195122,0.8,0.8125,0.5925925925925927
open_ml_breast_cancer,0.3,MNAR,9,0.8326542324246772,XGBagging,0.8181818181818182,0.5294117647058824,0.5294117647058824,0.951219512195122,0.8181818181818182,0.8297872340425532,0.6428571428571428
open_ml_breast_cancer,0.3,MNAR,10,0.7941463414634147,XGBagging,0.8571428571428571,0.3529411764705882,0.3529411764705882,0.975609756097561,0.8571428571428571,0.7843137254901961,0.5
pima_indians_diabetes,0.1,MCAR,1,0.8671147842056933,XGBagging,0.851063829787234,0.7272727272727273,0.7272727272727273,0.9292929292929292,0.851063829787234,0.8598130841121495,0.7843137254901961
pima_indians_diabetes,0.1,MCAR,2,0.8556253443526172,XGBagging,0.8333333333333334,0.8181818181818182,0.8181818181818182,0.9090909090909092,0.8333333333333334,0.9,0.8256880733944955
pima_indians_diabetes,0.1,MCAR,3,0.8723526170798899,XGBagging,0.8461538461538461,0.8,0.8,0.9191919191919192,0.8461538461538461,0.8921568627450981,0.8224299065420562
pima_indians_diabetes,0.1,MCAR,4,0.8358567493112948,XGBagging,0.7547169811320755,0.7272727272727273,0.7272727272727273,0.8686868686868687,0.7547169811320755,0.8514851485148515,0.7407407407407407
pima_indians_diabetes,0.1,MCAR,5,0.8702405876951332,XGBagging,0.8431372549019608,0.7818181818181819,0.7818181818181819,0.9191919191919192,0.8431372549019608,0.883495145631068,0.8113207547169811
pima_indians_diabetes,0.1,MCAR,6,0.8720146923783288,XGBagging,0.8297872340425532,0.7090909090909091,0.7090909090909091,0.9191919191919192,0.8297872340425532,0.8504672897196262,0.764705882352941
pima_indians_diabetes,0.1,MCAR,7,0.8801248852157944,XGBagging,0.8867924528301887,0.8545454545454545,0.8545454545454545,0.9393939393939394,0.8867924528301887,0.9207920792079208,0.8703703703703703
pima_indians_diabetes,0.1,MCAR,8,0.8547805325987144,XGBagging,0.8113207547169812,0.7818181818181819,0.7818181818181819,0.898989898989899,0.8113207547169812,0.8811881188118812,0.7962962962962964
pima_indians_diabetes,0.1,MCAR,9,0.8475151515151514,XGBagging,0.84,0.7636363636363637,0.7636363636363637,0.9191919191919192,0.84,0.875,0.8000000000000002
pima_indians_diabetes,0.1,MCAR,10,0.8454031221303949,XGBagging,0.7777777777777778,0.7636363636363637,0.7636363636363637,0.8787878787878788,0.7777777777777778,0.87,0.7706422018348624
pima_indians_diabetes,0.1,MAR,1,0.8472617079889807,XGBagging,0.7962962962962963,0.7818181818181819,0.7818181818181819,0.8888888888888888,0.7962962962962963,0.88,0.7889908256880734
pima_indians_diabetes,0.1,MAR,2,0.8547805325987144,XGBagging,0.84,0.7636363636363637,0.7636363636363637,0.9191919191919192,0.84,0.875,0.8000000000000002
pima_indians_diabetes,0.1,MAR,3,0.8556253443526172,XGBagging,0.84,0.7636363636363637,0.7636363636363637,0.9191919191919192,0.84,0.875,0.8000000000000002
pima_indians_diabetes,0.1,MAR,4,0.8587511478420571,XGBagging,0.8541666666666666,0.7454545454545455,0.7454545454545455,0.9292929292929292,0.8541666666666666,0.8679245283018868,0.7961165048543689
pima_indians_diabetes,0.1,MAR,5,0.8514012855831037,XGBagging,0.8113207547169812,0.7818181818181819,0.7818181818181819,0.898989898989899,0.8113207547169812,0.8811881188118812,0.7962962962962964
pima_indians_diabetes,0.1,MAR,6,0.8516547291092745,XGBagging,0.803921568627451,0.7454545454545455,0.7454545454545455,0.898989898989899,0.803921568627451,0.8640776699029126,0.7735849056603775
pima_indians_diabetes,0.1,MAR,7,0.8514012855831038,XGBagging,0.8235294117647058,0.7636363636363637,0.7636363636363637,0.9090909090909092,0.8235294117647058,0.8737864077669902,0.7924528301886793
pima_indians_diabetes,0.1,MAR,8,0.8626372819100092,XGBagging,0.8846153846153846,0.8363636363636363,0.8363636363636363,0.9393939393939394,0.8846153846153846,0.9117647058823528,0.8598130841121494
pima_indians_diabetes,0.1,MAR,9,0.8568080808080808,XGBagging,0.8113207547169812,0.7818181818181819,0.7818181818181819,0.898989898989899,0.8113207547169812,0.8811881188118812,0.7962962962962964
pima_indians_diabetes,0.1,MAR,10,0.853682277318641,XGBagging,0.8113207547169812,0.7818181818181819,0.7818181818181819,0.898989898989899,0.8113207547169812,0.8811881188118812,0.7962962962962964
pima_indians_diabetes,0.1,MNAR,1,0.8690578512396695,XGBagging,0.8,0.8,0.8,0.8888888888888888,0.8,0.8888888888888888,0.8000000000000002
pima_indians_diabetes,0.1,MNAR,2,0.8588356290174473,XGBagging,0.9111111111111112,0.7454545454545455,0.7454545454545455,0.9595959595959596,0.9111111111111112,0.8715596330275229,0.8200000000000001
pima_indians_diabetes,0.1,MNAR,3,0.8547805325987144,XGBagging,0.7924528301886793,0.7636363636363637,0.7636363636363637,0.8888888888888888,0.7924528301886793,0.8712871287128713,0.7777777777777778
pima_indians_diabetes,0.1,MNAR,4,0.8544426078971534,XGBagging,0.7924528301886793,0.7636363636363637,0.7636363636363637,0.8888888888888888,0.7924528301886793,0.8712871287128713,0.7777777777777778
pima_indians_diabetes,0.1,MNAR,5,0.8589201101928375,XGBagging,0.803921568627451,0.7454545454545455,0.7454545454545455,0.898989898989899,0.803921568627451,0.8640776699029126,0.7735849056603775
pima_indians_diabetes,0.1,MNAR,6,0.8675371900826447,XGBagging,0.7818181818181819,0.7818181818181819,0.7818181818181819,0.8787878787878788,0.7818181818181819,0.8787878787878788,0.7818181818181819
pima_indians_diabetes,0.1,MNAR,7,0.8526685032139578,XGBagging,0.8301886792452831,0.8,0.8,0.9090909090909092,0.8301886792452831,0.8910891089108911,0.8148148148148149
pima_indians_diabetes,0.1,MNAR,8,0.8823213957759412,XGBagging,0.875,0.7636363636363637,0.7636363636363637,0.9393939393939394,0.875,0.8773584905660378,0.8155339805825242
pima_indians_diabetes,0.1,MNAR,9,0.8604407713498624,XGBagging,0.8148148148148148,0.8,0.8,0.898989898989899,0.8148148148148148,0.89,0.8073394495412846
pima_indians_diabetes,0.1,MNAR,10,0.870494031221304,XGBagging,0.8695652173913043,0.7272727272727273,0.7272727272727273,0.9393939393939394,0.8695652173913043,0.8611111111111112,0.792079207920792
pima_indians_diabetes,0.2,MCAR,1,0.8484444444444446,XGBagging,0.7777777777777778,0.6363636363636364,0.6363636363636364,0.898989898989899,0.7777777777777778,0.8165137614678899,0.7000000000000001
pima_indians_diabetes,0.2,MCAR,2,0.8475996326905418,XGBagging,0.8888888888888888,0.7272727272727273,0.7272727272727273,0.9494949494949496,0.8888888888888888,0.8623853211009175,0.7999999999999999
pima_indians_diabetes,0.2,MCAR,3,0.831801652892562,XGBagging,0.803921568627451,0.7454545454545455,0.7454545454545455,0.898989898989899,0.803921568627451,0.8640776699029126,0.7735849056603775
pima_indians_diabetes,0.2,MCAR,4,0.8459100091827364,XGBagging,0.85,0.6181818181818182,0.6181818181818182,0.9393939393939394,0.85,0.8157894736842105,0.7157894736842104
pima_indians_diabetes,0.2,MCAR,5,0.8413480257116621,XGBagging,0.7818181818181819,0.7818181818181819,0.7818181818181819,0.8787878787878788,0.7818181818181819,0.8787878787878788,0.7818181818181819
pima_indians_diabetes,0.2,MCAR,6,0.8680440771349862,XGBagging,0.8571428571428571,0.7636363636363637,0.7636363636363637,0.9292929292929292,0.8571428571428571,0.8761904761904762,0.8076923076923076
pima_indians_diabetes,0.2,MCAR,7,0.8554563820018367,XGBagging,0.7843137254901961,0.7272727272727273,0.7272727272727273,0.8888888888888888,0.7843137254901961,0.8543689320388349,0.7547169811320754
pima_indians_diabetes,0.2,MCAR,8,0.8394894398530763,XGBagging,0.8367346938775511,0.7454545454545455,0.7454545454545455,0.9191919191919192,0.8367346938775511,0.8666666666666667,0.7884615384615385
pima_indians_diabetes,0.2,MCAR,9,0.861623507805326,XGBagging,0.8775510204081632,0.7818181818181819,0.7818181818181819,0.9393939393939394,0.8775510204081632,0.8857142857142857,0.8269230769230769
pima_indians_diabetes,0.2,MCAR,10,0.8621303948576676,XGBagging,0.8837209302325582,0.6909090909090909,0.6909090909090909,0.9494949494949496,0.8837209302325582,0.8468468468468469,0.7755102040816326
pima_indians_diabetes,0.2,MAR,1,0.8570615243342516,XGBagging,0.8653846153846154,0.8181818181818182,0.8181818181818182,0.9292929292929292,0.8653846153846154,0.9019607843137256,0.8411214953271028
pima_indians_diabetes,0.2,MAR,2,0.8548650137741047,XGBagging,0.8214285714285714,0.8363636363636363,0.8363636363636363,0.898989898989899,0.8214285714285714,0.9081632653061223,0.8288288288288289
pima_indians_diabetes,0.2,MAR,3,0.8315482093663913,XGBagging,0.7777777777777778,0.7636363636363637,0.7636363636363637,0.8787878787878788,0.7777777777777778,0.87,0.7706422018348624
pima_indians_diabetes,0.2,MAR,4,0.8563856749311295,XGBagging,0.8490566037735849,0.8181818181818182,0.8181818181818182,0.9191919191919192,0.8490566037735849,0.900990099009901,0.8333333333333334
pima_indians_diabetes,0.2,MAR,5,0.8606097337006429,XGBagging,0.8113207547169812,0.7818181818181819,0.7818181818181819,0.898989898989899,0.8113207547169812,0.8811881188118812,0.7962962962962964
pima_indians_diabetes,0.2,MAR,6,0.8506409550045915,XGBagging,0.8113207547169812,0.7818181818181819,0.7818181818181819,0.898989898989899,0.8113207547169812,0.8811881188118812,0.7962962962962964
pima_indians_diabetes,0.2,MAR,7,0.8677906336088154,XGBagging,0.8363636363636363,0.8363636363636363,0.8363636363636363,0.9090909090909092,0.8363636363636363,0.9090909090909092,0.8363636363636363
pima_indians_diabetes,0.2,MAR,8,0.8360257116620754,XGBagging,0.8070175438596491,0.8363636363636363,0.8363636363636363,0.8888888888888888,0.8070175438596491,0.9072164948453608,0.8214285714285714
pima_indians_diabetes,0.2,MAR,9,0.8287603305785124,XGBagging,0.7884615384615384,0.7454545454545455,0.7454545454545455,0.8888888888888888,0.7884615384615384,0.8627450980392157,0.766355140186916
pima_indians_diabetes,0.2,MAR,10,0.8617079889807163,XGBagging,0.86,0.7818181818181819,0.7818181818181819,0.9292929292929292,0.86,0.8846153846153846,0.819047619047619
pima_indians_diabetes,0.2,MNAR,1,0.8513168044077135,XGBagging,0.7627118644067796,0.8181818181818182,0.8181818181818182,0.8585858585858586,0.7627118644067796,0.8947368421052632,0.7894736842105264
pima_indians_diabetes,0.2,MNAR,2,0.8612855831037649,XGBagging,0.8571428571428571,0.7636363636363637,0.7636363636363637,0.9292929292929292,0.8571428571428571,0.8761904761904762,0.8076923076923076
pima_indians_diabetes,0.2,MNAR,3,0.8486978879706153,XGBagging,0.8181818181818182,0.8181818181818182,0.8181818181818182,0.898989898989899,0.8181818181818182,0.898989898989899,0.8181818181818182
pima_indians_diabetes,0.2,MNAR,4,0.8542736455463729,XGBagging,0.8444444444444444,0.6909090909090909,0.6909090909090909,0.9292929292929292,0.8444444444444444,0.8440366972477065,0.7599999999999999
pima_indians_diabetes,0.2,MNAR,5,0.8481910009182736,XGBagging,0.86,0.7818181818181819,0.7818181818181819,0.9292929292929292,0.86,0.8846153846153846,0.819047619047619
pima_indians_diabetes,0.2,MNAR,6,0.8625528007346189,XGBagging,0.8,0.8,0.8,0.8888888888888888,0.8,0.8888888888888888,0.8000000000000002
pima_indians_diabetes,0.2,MNAR,7,0.8675371900826447,XGBagging,0.8666666666666667,0.7090909090909091,0.7090909090909091,0.9393939393939394,0.8666666666666667,0.8532110091743119,0.7800000000000001
pima_indians_diabetes,0.2,MNAR,8,0.8939797979797981,XGBagging,0.92,0.8363636363636363,0.8363636363636363,0.9595959595959596,0.92,0.9134615384615384,0.8761904761904761
pima_indians_diabetes,0.2,MNAR,9,0.8799559228650138,XGBagging,0.8333333333333334,0.8181818181818182,0.8181818181818182,0.9090909090909092,0.8333333333333334,0.9,0.8256880733944955
pima_indians_diabetes,0.2,MNAR,10,0.8530064279155188,XGBagging,0.8936170212765957,0.7636363636363637,0.7636363636363637,0.9494949494949496,0.8936170212765957,0.8785046728971962,0.8235294117647058
pima_indians_diabetes,0.3,MCAR,1,0.8306189164370983,XGBagging,0.85,0.6181818181818182,0.6181818181818182,0.9393939393939394,0.85,0.8157894736842105,0.7157894736842104
pima_indians_diabetes,0.3,MCAR,2,0.8433755739210285,XGBagging,0.8297872340425532,0.7090909090909091,0.7090909090909091,0.9191919191919192,0.8297872340425532,0.8504672897196262,0.764705882352941
pima_indians_diabetes,0.3,MCAR,3,0.8562167125803489,XGBagging,0.7796610169491526,0.8363636363636363,0.8363636363636363,0.8686868686868687,0.7796610169491526,0.9052631578947368,0.8070175438596492
pima_indians_diabetes,0.3,MCAR,4,0.8448117539026632,XGBagging,0.8571428571428571,0.7636363636363637,0.7636363636363637,0.9292929292929292,0.8571428571428571,0.8761904761904762,0.8076923076923076
pima_indians_diabetes,0.3,MCAR,5,0.7975867768595041,XGBagging,0.8181818181818182,0.6545454545454545,0.6545454545454545,0.9191919191919192,0.8181818181818182,0.8272727272727273,0.7272727272727274
pima_indians_diabetes,0.3,MCAR,6,0.8305344352617081,XGBagging,0.8085106382978723,0.6909090909090909,0.6909090909090909,0.9090909090909092,0.8085106382978723,0.8411214953271028,0.7450980392156863
pima_indians_diabetes,0.3,MCAR,7,0.8500495867768594,XGBagging,0.9069767441860463,0.7090909090909091,0.7090909090909091,0.9595959595959596,0.9069767441860463,0.8558558558558559,0.7959183673469388
pima_indians_diabetes,0.3,MCAR,8,0.8617079889807163,XGBagging,0.8604651162790697,0.6727272727272727,0.6727272727272727,0.9393939393939394,0.8604651162790697,0.8378378378378378,0.7551020408163266
pima_indians_diabetes,0.3,MCAR,9,0.841939393939394,XGBagging,0.9,0.6545454545454545,0.6545454545454545,0.9595959595959596,0.9,0.8333333333333334,0.7578947368421052
pima_indians_diabetes,0.3,MCAR,10,0.841939393939394,XGBagging,0.7924528301886793,0.7636363636363637,0.7636363636363637,0.8888888888888888,0.7924528301886793,0.8712871287128713,0.7777777777777778
pima_indians_diabetes,0.3,MAR,1,0.8626372819100091,XGBagging,0.803921568627451,0.7454545454545455,0.7454545454545455,0.898989898989899,0.803921568627451,0.8640776699029126,0.7735849056603775
pima_indians_diabetes,0.3,MAR,2,0.8551184573002755,XGBagging,0.8888888888888888,0.7272727272727273,0.7272727272727273,0.9494949494949496,0.8888888888888888,0.8623853211009175,0.7999999999999999
pima_indians_diabetes,0.3,MAR,3,0.84388246097337,XGBagging,0.7586206896551724,0.8,0.8,0.8585858585858586,0.7586206896551724,0.8854166666666666,0.7787610619469026
pima_indians_diabetes,0.3,MAR,4,0.8579063360881544,XGBagging,0.8571428571428571,0.7636363636363637,0.7636363636363637,0.9292929292929292,0.8571428571428571,0.8761904761904762,0.8076923076923076
pima_indians_diabetes,0.3,MAR,5,0.8357722681359046,XGBagging,0.7222222222222222,0.7090909090909091,0.7090909090909091,0.8484848484848485,0.7222222222222222,0.84,0.7155963302752293
pima_indians_diabetes,0.3,MAR,6,0.8547805325987144,XGBagging,0.7962962962962963,0.7818181818181819,0.7818181818181819,0.8888888888888888,0.7962962962962963,0.88,0.7889908256880734
pima_indians_diabetes,0.3,MAR,7,0.8516547291092745,XGBagging,0.7931034482758621,0.8363636363636363,0.8363636363636363,0.8787878787878788,0.7931034482758621,0.90625,0.8141592920353982
pima_indians_diabetes,0.3,MAR,8,0.8528374655647383,XGBagging,0.851063829787234,0.7272727272727273,0.7272727272727273,0.9292929292929292,0.851063829787234,0.8598130841121495,0.7843137254901961
pima_indians_diabetes,0.3,MAR,9,0.841939393939394,XGBagging,0.8333333333333334,0.7272727272727273,0.7272727272727273,0.9191919191919192,0.8333333333333334,0.8584905660377359,0.7766990291262137
pima_indians_diabetes,0.3,MAR,10,0.8498806244260791,XGBagging,0.8431372549019608,0.7818181818181819,0.7818181818181819,0.9191919191919192,0.8431372549019608,0.883495145631068,0.8113207547169811
pima_indians_diabetes,0.3,MNAR,1,0.826394857667585,XGBagging,0.803921568627451,0.7454545454545455,0.7454545454545455,0.898989898989899,0.803921568627451,0.8640776699029126,0.7735849056603775
pima_indians_diabetes,0.3,MNAR,2,0.8613700642791551,XGBagging,0.8723404255319149,0.7454545454545455,0.7454545454545455,0.9393939393939394,0.8723404255319149,0.8691588785046729,0.803921568627451
pima_indians_diabetes,0.3,MNAR,3,0.8596804407713499,XGBagging,0.8125,0.7090909090909091,0.7090909090909091,0.9090909090909092,0.8125,0.8490566037735849,0.7572815533980584
pima_indians_diabetes,0.3,MNAR,4,0.8579908172635445,XGBagging,0.8113207547169812,0.7818181818181819,0.7818181818181819,0.898989898989899,0.8113207547169812,0.8811881188118812,0.7962962962962964
pima_indians_diabetes,0.3,MNAR,5,0.8174398530762167,XGBagging,0.7872340425531915,0.6727272727272727,0.6727272727272727,0.898989898989899,0.7872340425531915,0.8317757009345794,0.7254901960784313
pima_indians_diabetes,0.3,MNAR,6,0.825719008264463,XGBagging,0.85,0.6181818181818182,0.6181818181818182,0.9393939393939394,0.85,0.8157894736842105,0.7157894736842104
pima_indians_diabetes,0.3,MNAR,7,0.8706629935720845,XGBagging,0.8913043478260869,0.7454545454545455,0.7454545454545455,0.9494949494949496,0.8913043478260869,0.8703703703703703,0.8118811881188119
pima_indians_diabetes,0.3,MNAR,8,0.8367860422405877,XGBagging,0.803921568627451,0.7454545454545455,0.7454545454545455,0.898989898989899,0.803921568627451,0.8640776699029126,0.7735849056603775
pima_indians_diabetes,0.3,MNAR,9,0.8542736455463729,XGBagging,0.8723404255319149,0.7454545454545455,0.7454545454545455,0.9393939393939394,0.8723404255319149,0.8691588785046729,0.803921568627451
pima_indians_diabetes,0.3,MNAR,10,0.8637355371900827,XGBagging,0.8431372549019608,0.7818181818181819,0.7818181818181819,0.9191919191919192,0.8431372549019608,0.883495145631068,0.8113207547169811
